Total_Relationship_Count,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,L-3,Attrition_Flag
5,1144,4846,92,0.736,-0.13447345919960374,0
5,1642,4161,71,0.868,0.7195385658081574,0
5,0,4397,70,0.628,0.07321333304746377,0
4,0,4409,75,0.974,-0.1756150068283437,0
3,1284,3989,62,0.938,-0.1322491041385303,0
3,0,4751,85,0.932,-0.53786575431345,0
3,0,1848,38,0.407,-0.1322491041385303,1
6,0,5035,76,0.767,0.301203120603892,0
4,893,3820,62,0.676,0.6419559530747265,0
3,0,2312,43,0.303,-0.6196806434257038,1
3,736,4198,65,0.912,-0.1322491041385303,0
4,2282,4333,77,0.833,-0.05043421502627648,0
3,1699,4691,92,0.704,-0.03338070270012446,0
5,2480,2396,49,0.531,-0.11519559181237828,1
4,2234,4006,68,0.838,0.15896881647567265,0
6,857,3429,78,0.696,-0.055154211848602315,0
3,347,2157,37,0.321,0.11786483838036947,1
6,1379,4260,72,0.714,0.07321333304746377,0
5,0,4155,79,0.795,-0.21558431830398803,0
4,1846,4327,74,0.644,-0.15516490328802263,0
5,1579,4712,67,0.914,-0.47031846500285795,0
4,1512,4069,80,0.778,0.09612913219695608,0
4,1524,3492,59,1.034,-0.5607815534629422,0
4,1125,2534,52,0.486,0.26890514594661846,1
4,1212,3895,70,0.591,0.7252911672401843,0
4,600,4946,80,0.739,0.301203120603892,0
5,219,1882,48,0.714,-0.13447345919960374,1
5,2198,1918,31,0.292,0.22893583447097415,1
5,316,2271,36,0.333,-0.06470181482793841,1
3,0,4211,64,0.778,0.13180839580781947,0
5,1516,4917,78,0.95,0.7928384565507762,0
4,0,4588,68,0.7,-0.1322491041385303,0
4,1129,4309,86,0.72,-0.6101330404463677,0
3,0,2675,37,0.48,0.24230403064113037,1
5,1629,3876,55,0.774,0.03570971718099067,0
3,0,2403,48,0.548,0.0827609360267999,1
3,0,5049,75,0.63,-0.14561730030868653,0
5,1386,3709,77,0.604,0.07321333304746377,0
6,1324,4084,79,1.026,-0.6425964425751961,0
3,0,2112,52,0.857,-0.7030158575911616,1
6,0,3832,87,0.673,0.24230403064113037,0
5,0,4742,62,0.824,0.29014281595270747,0
4,1250,4565,65,0.806,0.08844249311800614,0
6,0,4355,87,0.977,0.09612913219695608,0
5,1893,3934,78,0.592,0.240079675580057,0
5,0,2437,46,0.438,0.13180839580781947,1
5,1991,3645,82,0.608,0.21938823149163805,0
5,1900,4948,85,0.848,0.18188461562516497,0
1,0,2393,36,0.636,0.09612913219695608,1
5,680,4573,93,0.691,0.7928384565507762,0
3,1777,4694,79,0.411,-0.21558431830398803,0
5,1920,4277,66,0.571,0.6419559530747265,0
6,0,2448,40,0.379,0.03570971718099067,1
4,928,4150,83,0.844,0.7841902572029459,0
3,1694,5103,81,0.761,0.09612913219695608,0
3,1305,4313,67,0.914,0.17852559394443263,0
5,1686,4503,67,0.811,0.15502822215971754,0
4,2517,1821,36,0.385,-0.13542082376119324,1
3,0,4420,71,0.775,0.07321333304746377,0
3,1623,4171,78,0.814,0.07321333304746377,0
6,1670,4194,72,0.756,-0.53786575431345,0
5,0,4962,74,0.51,0.0827609360267999,0
5,1329,5481,68,0.7,-0.07335001417576878,0
5,1733,5026,79,0.837,0.09612913219695608,0
5,997,4960,83,0.729,0.21787552981978975,0
3,0,3928,82,0.64,0.23913231101846744,0
3,0,4009,74,0.947,0.26299547472954926,0
4,2410,3410,62,0.59,-0.6196806434257038,0
6,1575,4615,82,0.708,0.17794402130920986,0
4,862,4121,83,0.694,0.18188461562516497,0
6,0,4670,82,0.864,-0.53786575431345,0
6,683,4321,58,0.812,0.11844019963766327,0
4,1413,3899,68,1.061,-0.21558431830398803,0
5,894,3698,79,1.026,0.03570971718099067,0
6,2517,2167,38,0.357,0.20890328809774744,1
6,1626,4560,81,0.588,0.7119229710700281,0
5,681,4888,78,0.814,0.15032824050919788,0
6,644,4657,82,0.907,-0.15516490328802263,0
4,0,2465,54,1.077,0.7348387702195204,1
4,2180,4585,78,0.95,-0.1322491041385303,0
4,1084,4755,81,0.761,0.10889259665832716,0
5,730,4997,84,0.615,-0.12270150115919419,0
4,1731,4568,83,0.93,0.21938823149163805,0
4,2231,3692,84,0.647,0.057445423364404107,0
4,1340,4498,76,0.81,-0.15516490328802263,0
3,1474,2128,40,0.429,0.11844019963766327,1
4,1740,4208,69,0.568,-0.6425964425751961,0
6,0,4617,89,0.78,0.0827609360267999,0
3,0,2276,40,0.538,-0.05043421502627648,1
3,0,4464,75,0.596,-0.21558431830398803,0
3,1197,4916,78,0.696,0.10567673517629221,0
4,2488,2186,44,0.467,-0.5553050737377747,1
5,1899,4408,86,0.792,-0.07335001417576878,0
3,0,4537,72,0.636,-0.6101330404463677,0
5,722,4983,53,1.12,0.32411891975338425,0
4,1863,4805,76,0.949,-0.1322491041385303,0
4,1575,5124,70,0.522,0.702375368090692,0
3,2517,5259,89,0.78,-0.53786575431345,0
4,0,4334,71,0.578,0.8241595686785902,0
3,1888,3940,74,0.805,-0.1322491041385303,0
5,461,1955,42,0.448,0.26890514594661846,1
5,1761,3696,80,0.778,0.7119229710700281,0
6,2517,2587,43,0.536,0.13180839580781947,1
5,0,2384,33,0.375,0.10567673517629221,1
6,0,2445,43,0.593,0.11844019963766327,1
3,621,3142,37,0.85,0.19935568511841134,1
6,781,1927,44,0.63,-0.12537645461890104,1
6,1338,5178,79,0.756,-0.1322491041385303,0
6,2041,4372,68,0.659,0.13180839580781947,0
3,1153,4263,84,0.909,0.10889259665832716,0
3,1979,1911,35,0.75,-0.15833662291068556,0
5,0,2341,37,0.37,-0.6425964425751961,1
6,0,2833,43,0.654,-0.15516490328802263,1
4,1175,4606,75,0.875,-0.15516490328802263,0
4,2002,4606,83,0.804,0.14078063752986178,0
6,1505,4396,68,0.659,-0.6425964425751961,0
3,1338,4268,87,0.673,-0.11519559181237828,0
3,1480,4228,63,0.658,0.2518516336204665,0
1,0,2205,43,0.654,0.7221194476175214,1
3,0,2020,33,0.375,0.7230668121791108,1
6,1402,4407,84,0.647,-0.13542082376119324,0
4,798,4135,71,0.972,0.03570971718099067,0
5,2486,4955,78,0.733,-0.11519559181237828,0
4,1293,2077,61,0.694,0.8241595686785902,1
3,0,4524,70,0.667,0.21938823149163805,0
5,722,4469,80,0.778,-0.07335001417576878,0
4,892,4411,67,0.763,0.07004161342480088,0
5,1828,2265,41,0.414,-0.05043421502627648,1
3,2455,4563,72,0.756,-0.5607815534629422,0
5,0,4525,67,0.763,0.13760891790719884,0
6,0,5221,87,0.891,-0.12270150115919419,0
6,0,4426,91,0.784,-0.6228523630483667,0
3,0,3739,53,0.963,0.07004161342480088,0
6,1345,4983,84,0.867,-0.63304883959586,0
4,0,2174,39,0.393,-0.6057988507222146,1
4,1362,4192,90,0.731,-0.15516490328802263,0
3,168,2312,44,0.467,-0.6425964425751961,1
5,1300,4495,67,0.718,-0.15516490328802263,0
3,0,2147,44,0.375,-0.6457681621978589,1
5,0,5032,84,0.68,-0.6196806434257038,0
5,0,4837,87,0.74,0.18188461562516497,0
5,2242,3942,84,0.826,-0.15516490328802263,0
3,1544,1920,39,0.345,0.6419559530747265,1
6,1765,4611,73,0.698,0.7348387702195204,0
5,1650,4467,69,1.029,0.3098513199517222,0
4,424,2720,53,0.71,-0.15516490328802263,1
3,321,2078,62,0.55,-0.13542082376119324,1
3,1091,2508,49,0.885,-0.14561730030868653,1
6,0,2094,32,0.231,0.09295741257429319,1
6,1313,4782,88,0.66,0.20890328809774744,0
5,1214,2445,39,0.444,0.24230403064113037,1
3,1492,4603,87,0.706,-0.6196806434257038,0
5,1448,3406,62,0.632,0.3193989229310583,0
3,2066,4786,85,1.125,-0.6228523630483667,0
4,2517,2393,37,0.682,0.1524998398962383,1
4,0,4254,82,0.673,-0.13447345919960374,0
5,0,4571,72,0.846,0.7896667369281134,0
4,0,2568,48,0.297,-0.63304883959586,1
5,1528,2137,52,0.486,0.12863667618515656,1
3,0,2428,43,0.593,0.07321333304746377,1
6,1579,4833,82,0.673,-0.1322491041385303,0
3,2032,4937,75,0.667,-0.1322491041385303,0
3,1035,4869,78,0.857,-0.1322491041385303,0
3,2137,2981,40,0.481,-0.1322491041385303,1
5,1720,4581,70,0.591,-0.7030158575911616,0
4,1508,4400,60,0.818,0.1636764215075479,0
3,1273,5005,77,0.674,-0.15516490328802263,0
4,425,1740,43,0.387,-0.026508053180495216,1
1,1335,1849,50,0.471,-0.5208122419872979,1
5,1742,4349,75,0.705,0.7119229710700281,0
4,0,3675,59,1.107,0.17794402130920986,0
3,1318,4681,74,0.682,0.24230403064113037,0
6,0,1993,41,0.323,0.01279391803149835,1
5,1503,4177,68,0.659,0.21938823149163805,0
6,2232,3979,63,0.5,0.10567673517629221,0
5,1224,5059,79,0.681,0.702375368090692,0
3,2270,4727,78,0.66,-0.15516490328802263,0
5,761,4905,91,0.75,0.21938823149163805,0
6,0,1813,51,0.759,-0.1322491041385303,1
4,599,5136,76,0.9,-0.15516490328802263,0
5,278,2153,41,0.577,0.1843678655959668,1
6,871,4115,72,0.6,-0.14561730030868653,0
4,1513,3895,75,0.829,-0.14561730030868653,0
5,0,4240,60,0.622,0.21938823149163805,0
4,886,4798,85,0.809,-0.6425964425751961,0
6,1569,4956,92,0.673,-0.05043421502627648,0
6,1841,3551,68,0.7,-0.14561730030868653,0
3,760,3756,67,0.558,-0.12854817424156398,0
5,2312,4219,69,0.605,-0.1322491041385303,0
3,1491,4625,91,0.685,0.19935568511841134,0
5,2426,4885,74,1.114,-0.5607815534629422,0
5,0,5409,82,0.822,0.09612913219695608,0
6,1179,4680,87,0.933,-0.5208122419872979,0
4,1730,4341,64,0.684,-0.07335001417576878,0
5,1433,5072,77,0.711,0.09390477713588265,0
3,2093,4132,70,0.667,0.07321333304746377,0
3,0,4633,71,0.868,0.6419559530747265,0
5,0,2574,43,0.654,0.702375368090692,1
3,1711,4622,71,0.614,-0.6425964425751961,0
4,1289,4813,84,0.867,-0.15516490328802263,0
5,0,2566,49,0.815,-0.055154211848602315,1
4,0,4425,78,0.696,-0.11155766005011143,0
4,777,5218,88,0.6,-0.15516490328802263,0
3,1736,4496,64,0.882,-0.06647736465613956,0
5,1291,4095,88,0.63,0.14078063752986178,0
5,1778,4168,63,0.853,0.24230403064113037,0
5,0,4444,78,0.857,0.32411891975338425,0
3,2517,2016,49,0.69,-0.06470181482793841,1
3,0,4226,74,0.85,0.01279391803149835,0
5,1507,4535,85,0.809,-0.05043421502627648,0
3,0,2474,44,0.692,-0.53786575431345,1
3,0,4332,78,0.696,-0.6425964425751961,0
3,1644,4038,68,0.511,-0.21558431830398803,0
4,0,2237,39,0.393,-0.12270150115919419,1
5,912,3968,73,0.698,0.702375368090692,0
6,2517,4423,67,0.675,0.14078063752986178,0
3,802,3752,78,0.902,0.11682057628537496,0
3,0,2528,41,0.64,-0.11519559181237828,1
6,1994,4478,56,0.697,-0.63304883959586,0
6,1408,4757,75,0.923,-0.07335001417576878,0
3,2517,2104,44,0.833,-0.07335001417576878,1
6,0,4461,71,0.821,-0.6457681621978589,0
6,1414,4531,77,0.54,0.702375368090692,0
4,1749,5079,80,0.905,-0.1926685191544957,0
5,0,2451,50,0.667,0.26299547472954926,1
3,1439,4741,88,0.76,0.09612913219695608,0
4,1005,4412,87,0.706,-0.598989199337285,0
3,0,3264,67,0.396,0.7841902572029459,0
6,0,4338,67,0.675,0.2518516336204665,0
5,1840,4056,67,0.811,0.09612913219695608,0
6,0,4815,84,0.787,-0.6425964425751961,0
6,866,4317,69,0.568,-0.6425964425751961,0
6,1607,4576,70,0.591,-0.63304883959586,0
4,945,4510,79,0.646,-0.7030158575911616,0
5,0,3844,75,1.083,-0.5539089039433129,0
5,1644,4190,71,0.732,0.19967972749262328,0
4,919,4555,82,1.0,-0.5607815534629422,0
3,1991,4228,82,0.708,0.19499753363536187,0
3,0,4533,79,0.795,0.0827609360267999,0
3,0,2204,36,0.44,-0.15516490328802263,1
5,1604,3955,74,0.574,0.7119229710700281,0
4,1103,4528,81,0.884,-0.6196806434257038,0
4,1700,3879,76,1.235,-0.6196806434257038,0
3,0,2869,43,0.433,0.7119229710700281,1
3,0,3851,78,1.0,-0.07335001417576878,0
6,0,3770,82,0.864,-0.53786575431345,0
5,1886,4356,74,0.682,0.7252911672401843,0
3,2082,5092,70,0.707,-0.05043421502627648,0
3,1218,4580,75,1.419,-0.6196806434257038,0
5,2434,1263,27,0.35,-0.13542082376119324,1
5,0,4281,69,0.643,0.26890514594661846,0
3,0,1853,31,0.107,0.7928384565507762,1
1,894,2011,42,0.273,0.017113074284315383,1
4,1462,4534,75,1.027,0.1578341498560138,0
3,696,4136,77,1.2,0.10567673517629221,0
4,2084,4508,83,1.075,0.2225955266421156,0
4,0,4302,74,0.762,0.702375368090692,0
6,1428,4486,61,0.848,0.3098513199517222,0
4,457,2169,49,0.485,0.7841902572029459,1
4,1572,4671,93,0.632,0.017113074284315383,0
4,868,4258,58,0.657,0.19758013529021023,0
6,1458,4897,75,0.562,0.7459826113286031,0
4,1457,3534,70,0.591,0.07321333304746377,0
5,790,3959,59,0.735,-0.1322491041385303,0
6,1190,4430,94,0.741,-0.6196806434257038,0
3,962,4203,69,0.725,-0.1322491041385303,0
5,1254,4226,75,1.143,0.7928384565507762,0
4,2090,2603,53,0.606,0.13180839580781947,1
4,0,4714,82,0.745,-0.6457681621978589,0
3,1492,3859,55,0.571,-0.15516490328802263,0
3,2517,4554,83,0.694,-0.6425964425751961,0
3,0,4674,87,0.74,-0.5425857511357758,0
3,2517,4697,94,0.808,-0.14561730030868653,0
6,0,4116,88,0.571,-0.05043421502627648,0
4,1695,3434,71,0.479,0.1619008716793468,0
3,1430,4783,86,0.792,-0.1322491041385303,0
6,0,4591,70,1.188,0.7252911672401843,0
4,1279,4321,76,0.689,0.702375368090692,0
5,1489,4715,66,0.65,-0.5521333541151119,0
6,0,4149,79,0.717,-0.6801000584416693,0
3,2126,4518,79,0.795,-0.05043421502627648,0
3,0,4498,86,0.623,-0.63304883959586,0
5,2517,4960,77,0.75,0.11318264452310811,0
4,2040,3754,53,1.038,-0.6961432080715323,0
3,845,4460,88,0.692,-0.47031846500285795,0
5,0,4006,72,0.946,0.10889259665832716,0
1,2282,1872,41,0.206,0.7230668121791108,1
5,572,2400,34,0.789,0.07321333304746377,1
3,795,5265,98,0.581,-0.09450414772395939,0
4,0,4919,69,1.091,0.7252911672401843,0
3,1170,3785,64,0.6,-0.6228523630483667,0
5,1114,5210,73,0.553,-0.6196806434257038,0
3,700,4293,87,0.812,-0.6196806434257038,0
3,1349,4365,71,0.732,0.09612913219695608,0
4,1156,3864,64,0.684,-0.06470181482793841,0
3,1817,4635,65,0.711,0.3098513199517222,0
3,0,5495,87,0.642,-0.1322491041385303,0
3,1836,1552,32,0.185,-0.12270150115919419,1
6,2517,4674,85,0.848,0.01279391803149835,0
6,883,4386,63,0.537,0.6648717522242188,0
1,1803,2107,39,0.393,-0.6101330404463677,1
4,2205,3918,74,0.51,-0.5607815534629422,0
5,1792,5774,84,0.909,-0.15516490328802263,0
5,671,2434,45,0.406,-0.07335001417576878,1
4,0,4743,82,0.822,-0.07335001417576878,0
3,1225,4800,61,0.605,-0.1926685191544957,0
3,606,5062,80,0.818,0.13180839580781947,0
4,0,4833,73,0.521,-0.6196806434257038,0
3,1482,4351,74,0.721,0.09612913219695608,0
6,1608,2760,38,0.652,-0.6425964425751961,1
5,2232,3635,79,0.58,-0.53786575431345,0
4,0,3511,64,0.882,0.07321333304746377,0
3,670,4321,83,0.804,0.7252911672401843,0
5,1913,4363,73,0.973,-0.05043421502627648,0
5,0,3299,63,0.853,-0.12537645461890104,0
3,0,2460,39,0.56,-0.13447345919960374,1
3,0,4375,69,0.605,-0.6196806434257038,0
6,1794,4725,85,0.735,0.2518516336204665,0
6,917,4211,66,0.61,-0.21558431830398803,0
5,1446,3691,69,0.917,0.702375368090692,0
4,1528,4681,71,0.868,0.21938823149163805,0
5,1272,4284,73,0.587,0.7119229710700281,0
5,1999,2590,50,0.667,0.15502822215971754,1
3,765,4053,66,0.692,0.24230403064113037,0
3,0,2429,38,0.652,0.13180839580781947,1
4,1285,4173,77,0.711,-0.21558431830398803,0
3,1674,4258,80,0.538,-0.1322491041385303,0
5,1613,4773,80,0.818,-0.07335001417576878,0
4,1014,3861,81,0.558,-0.12512122984390384,0
4,0,4155,62,0.632,0.09612913219695608,0
4,0,4333,84,0.826,-0.15516490328802263,0
6,1023,4721,81,0.8,0.14765328704949104,0
5,1316,3507,68,0.511,0.07321333304746377,0
4,929,4408,79,0.681,-0.6196806434257038,0
5,0,5048,75,0.923,-0.6425964425751961,0
6,1590,4683,89,0.618,0.32411891975338425,0
3,0,5161,83,0.766,-0.05043421502627648,0
5,528,2289,41,0.414,-0.1322491041385303,1
4,2262,2362,39,0.444,0.13180839580781947,1
4,1247,4650,71,0.614,0.1578341498560138,0
3,0,4697,67,0.523,0.2518516336204665,0
3,0,1844,41,0.64,0.7928384565507762,1
3,983,4420,86,0.72,-0.1322491041385303,0
1,0,2073,44,0.833,-0.044010370739519564,1
3,1034,2950,64,0.684,-0.6057988507222146,0
4,1230,3822,68,0.659,-0.1322491041385303,0
6,1807,4279,83,0.627,0.14078063752986178,0
6,0,4981,79,0.975,-0.15516490328802263,0
5,868,4331,85,0.7,0.09612913219695608,0
4,1043,3358,62,0.722,0.03570971718099067,0
3,0,3531,73,0.738,0.7221194476175214,0
5,0,4798,82,0.822,0.1673817528353499,0
3,931,4399,78,0.733,-0.03338070270012446,0
4,2126,4564,65,0.548,0.6992036484680292,0
4,0,4749,80,0.778,-0.12270150115919419,0
4,1101,4578,70,0.892,-0.15516490328802263,0
5,2138,4370,83,0.886,-0.6228523630483667,0
5,1617,4045,62,1.067,-0.05043421502627648,0
4,1487,4143,71,1.029,-0.6196806434257038,0
3,0,4030,78,0.733,0.09612913219695608,0
3,0,1788,36,0.091,0.13180839580781947,1
4,2082,4659,76,0.854,-0.10564798883304216,0
3,650,4838,71,0.972,0.7252911672401843,0
4,2170,4495,77,0.674,0.7459826113286031,0
3,0,1976,44,0.257,-0.15516490328802263,1
3,906,4457,84,0.714,-0.6425964425751961,0
4,1503,3662,74,0.644,-0.7030158575911616,0
4,1611,3804,67,0.861,0.19967972749262328,0
4,0,2593,48,0.548,-0.6630465461155173,1
4,1761,4358,89,0.648,-0.15516490328802263,0
6,1478,4097,70,0.707,0.13760891790719884,0
3,0,1852,38,0.31,0.09612913219695608,1
6,0,2133,44,0.419,-0.15516490328802263,1
6,1555,3870,70,0.707,0.19967972749262328,0
6,2411,5201,82,0.907,-0.6196806434257038,0
3,0,1935,40,0.429,-0.10564798883304216,1
2,696,2443,38,0.583,-0.12270150115919419,1
4,721,4606,86,0.955,0.24230403064113037,0
3,511,2351,39,0.3,0.14790851182448828,1
5,0,2748,40,0.333,-0.5607815534629422,1
6,0,4892,85,0.771,-0.1322491041385303,0
6,1566,3964,69,0.5,-0.6196806434257038,0
3,1362,4802,91,0.685,-0.1322491041385303,0
6,488,4689,65,0.477,0.22893583447097415,0
3,2517,2613,50,0.724,0.7119229710700281,1
6,1301,4161,71,1.219,-0.15516490328802263,0
5,1340,4540,73,0.587,0.3098513199517222,0
6,0,4917,84,0.75,0.24230403064113037,0
6,1148,4927,73,0.738,-0.15516490328802263,0
4,2200,5125,85,0.771,0.7348387702195204,0
6,1176,4317,64,0.778,-0.1322491041385303,0
4,1786,5219,63,0.75,-0.6196806434257038,0
3,1356,3566,81,0.884,-0.06470181482793841,0
3,1735,2343,42,0.355,-0.6196806434257038,1
3,1499,4130,80,1.162,0.702375368090692,0
6,2517,4493,68,0.659,-0.7030158575911616,0
3,0,4083,68,0.744,0.2518516336204665,0
6,1132,3723,56,0.867,0.1030017817165853,0
5,1676,4160,75,0.667,-0.21558431830398803,0
6,1680,4820,60,0.765,0.301203120603892,0
5,0,4894,89,0.854,-0.6425964425751961,0
3,642,1939,49,0.4,0.702375368090692,1
5,0,4345,75,0.786,-0.6228523630483667,0
4,670,4176,76,0.767,0.22893583447097415,0
4,1249,4164,66,0.61,0.03570971718099067,0
3,0,2153,35,0.346,-0.1322491041385303,1
6,0,4700,71,0.511,0.07004161342480088,0
4,1287,3875,67,0.595,0.8241595686785902,0
5,0,1897,58,0.706,0.1636764215075479,1
4,1026,4099,74,0.721,0.07321333304746377,0
4,996,4094,85,0.771,0.7348387702195204,0
2,0,2719,36,0.44,-0.06470181482793841,1
5,724,4517,79,0.837,0.07004161342480088,0
5,0,4177,66,0.737,-0.53786575431345,0
6,1151,4330,72,0.895,0.16955335222239032,0
3,0,4154,78,0.814,0.09612913219695608,0
6,1343,4643,86,0.686,0.25935754296728236,0
5,0,2182,40,0.429,-0.6196806434257038,1
4,1082,3913,90,0.731,0.15502822215971754,0
1,502,2548,46,0.484,-0.15516490328802263,1
6,800,4853,85,0.848,-0.13542082376119324,0
6,0,4058,81,0.723,0.2518516336204665,0
5,0,4347,63,0.575,0.23913231101846744,0
3,1436,3564,73,0.825,-0.615032348967148,0
6,0,2826,39,0.625,-0.6196806434257038,1
6,1746,4702,85,0.771,-0.1322491041385303,0
4,992,4342,82,0.783,-0.5553050737377747,0
4,0,3174,44,0.222,-0.1322491041385303,1
4,2024,3732,71,0.972,0.7230668121791108,0
3,706,2526,41,0.414,-0.12270150115919419,1
5,1789,4419,75,0.829,0.13180839580781947,0
3,2277,4943,85,0.735,0.21938823149163805,0
6,0,5172,78,0.733,0.17794402130920986,0
5,728,4133,78,0.529,-0.5607815534629422,0
6,1196,4087,66,0.833,-0.53786575431345,0
4,0,4172,65,0.97,-0.6196806434257038,0
5,2424,5220,78,0.592,0.017113074284315383,0
5,1713,3797,75,0.786,-0.15516490328802263,0
4,0,4892,95,0.827,-0.6026271310995518,0
3,0,2915,50,0.316,-0.6196806434257038,1
4,0,4803,72,0.714,0.702375368090692,0
5,1779,4035,74,0.805,-0.05043421502627648,0
4,1969,4301,79,1.026,-0.6425964425751961,0
4,1459,3928,69,0.643,-0.15516490328802263,0
2,0,1794,31,0.292,-0.53786575431345,1
5,2147,4724,66,0.737,-0.15516490328802263,0
6,1996,4334,81,0.884,0.12741244135970556,0
4,1426,4814,71,0.69,0.7870858551187494,0
5,905,4855,69,0.5,0.11844019963766327,0
2,1599,2595,49,0.361,0.26299547472954926,1
4,1003,4247,84,0.714,-0.6425964425751961,0
3,0,3197,61,0.564,0.8135299006391951,0
6,0,2516,36,0.8,0.14135599878715557,1
5,753,4835,84,0.826,0.22893583447097415,0
3,1587,4391,79,0.837,0.09612913219695608,0
5,1259,3837,75,0.705,-0.05043421502627648,0
4,940,3797,74,0.721,0.1488619081339715,0
6,1087,4537,75,1.273,-0.6801000584416693,0
6,642,4051,81,0.761,-0.18579586963486644,0
6,1917,4205,65,0.625,0.10889259665832716,0
5,568,4283,67,0.861,0.23913231101846744,0
6,1868,3915,66,0.65,-0.1926685191544957,0
3,1534,4185,66,0.784,-0.15833662291068556,0
6,1542,4960,97,0.565,0.03570971718099067,0
3,1794,4081,72,0.8,-0.53786575431345,0
3,825,2022,52,0.733,-0.12854817424156398,1
4,1344,4726,64,0.561,-0.1926685191544957,0
3,1772,4329,80,0.86,0.21938823149163805,0
6,510,3399,66,0.784,-0.1322491041385303,0
3,0,2645,60,0.622,0.07321333304746377,1
4,0,4596,82,0.745,0.8071060563524382,0
3,766,4561,78,0.368,0.6419559530747265,0
1,1474,2086,47,0.621,-0.5607815534629422,1
6,0,3561,57,0.676,-0.15833662291068556,0
4,1915,3828,65,1.321,-0.10468501053048221,0
6,759,4446,86,0.72,0.8071060563524382,0
5,1559,4253,83,0.694,0.10889259665832716,0
3,1400,4391,85,0.809,0.08036122251389642,0
6,2016,3792,78,0.5,0.7221194476175214,0
2,0,2802,52,0.529,-0.6801000584416693,1
4,727,4121,83,0.729,-0.10564798883304216,0
3,1066,4754,78,0.857,-0.12270150115919419,0
3,2453,4465,82,0.952,-0.1322491041385303,0
4,926,4997,79,0.927,0.07321333304746377,0
5,0,1895,42,0.4,0.7119229710700281,1
4,1686,4678,74,0.644,-0.15516490328802263,0
6,0,4817,81,0.688,0.24230403064113037,0
6,1682,4109,69,0.5,-0.598989199337285,0
3,0,2500,44,0.517,-0.53786575431345,1
5,1826,3837,74,0.721,-0.15516490328802263,0
4,0,4345,72,0.756,0.09295741257429319,0
4,0,4384,80,0.86,0.19499753363536187,0
5,1913,4136,69,0.568,-0.1926685191544957,0
5,0,4863,87,0.706,0.7252911672401843,0
1,1848,2618,29,0.45,-0.12270150115919419,1
4,0,4723,78,0.625,-0.15516490328802263,0
5,1194,4458,87,0.812,-0.63304883959586,0
5,1960,2225,45,0.875,0.8241595686785902,1
5,1802,4402,91,0.75,-0.055154211848602315,0
3,0,2586,44,0.257,0.7221194476175214,1
3,0,4796,85,0.635,-0.15516490328802263,0
3,0,4604,86,0.72,-0.53786575431345,0
4,1380,3882,90,0.765,0.15896881647567265,0
3,823,4467,69,0.683,-0.6425964425751961,0
6,0,2312,37,0.609,-0.1322491041385303,1
4,877,4283,76,0.617,-0.1322491041385303,0
5,1380,4437,64,0.882,0.7518922825456724,0
5,2517,2682,47,0.516,-0.6196806434257038,1
5,1675,3862,76,0.949,-0.14561730030868653,0
6,0,5074,81,0.688,0.14135599878715557,0
6,1322,5192,70,0.628,-0.14561730030868653,0
5,0,2200,45,0.364,-0.15516490328802263,1
3,0,4322,85,0.809,0.17794402130920986,0
5,0,4919,83,0.627,0.22893583447097415,0
4,1748,4353,80,0.667,-0.14561730030868653,0
6,1270,4250,81,0.929,0.7324190415348107,0
4,0,4459,72,0.756,0.1636764215075479,0
4,1157,4108,82,0.745,-0.63304883959586,0
2,0,2185,41,0.864,-0.6219049984867773,1
3,0,4245,76,1.0,0.7221194476175214,0
4,1612,4339,77,1.026,-0.6057988507222146,0
5,660,4210,81,0.723,-0.055154211848602315,0
6,0,2243,44,0.571,0.15502822215971754,1
